match_id,home_win_p1,draw_p1,away_win_p1
66,0.5302453041429079,0.2192174512412787,0.5302453041429079
67,0.481461399732119,0.24039606735338853,0.481461399732119
68,0.48189004086765097,0.2696514525017246,0.48189004086765097
69,0.47964513609911635,0.27937598386397944,0.47964513609911635
70,0.5055525944108401,0.2482015738410531,0.5055525944108401
71,0.6051213782101225,0.23471539017420345,0.6051213782101225
72,0.6455587875633882,0.2427151236032343,0.6455587875633882
73,0.5354673288345786,0.2175274414033942,0.5354673288345786
74,0.5336570051645284,0.22132417080966896,0.5336570051645284
75,0.4655276308269973,0.29216703539057226,0.4655276308269973
76,0.4891452676644419,0.2710580214206848,0.4891452676644419
77,0.5977035767548292,0.23471539017420345,0.5977035767548292
78,0.572985034355619,0.24497680820478762,0.572985034355619
79,0.5970039556879145,0.254660065396965,0.5970039556879145
80,0.6254927843665224,0.24333299162644362,0.6254927843665224
81,0.5975509121203718,0.26479252492115435,0.5975509121203718
82,0.6010636644081357,0.23471539017420345,0.6010636644081357
83,0.5963685546854147,0.2427151236032343,0.5963685546854147
84,0.5718299491059526,0.2758948232878214,0.5718299491059526
85,0.6273436526530264,0.23471539017420345,0.6273436526530264
86,0.6312864879261922,0.23605741866932836,0.6312864879261922
87,0.6226808626148944,0.2526289175952482,0.6226808626148944
88,0.5934796333669702,0.274118865468499,0.5934796333669702
89,0.6009087378190847,0.2394675160936114,0.6009087378190847
90,0.5990104968630148,0.2758948232878214,0.5990104968630148
91,0.5940094740289702,0.32066664542493956,0.5940094740289702
92,0.7213076043918203,0.138280013088988,0.7213076043918203
93,0.6273436526530264,0.24333299162644362,0.6273436526530264
94,0.6964351124224595,0.15771932138756142,0.6964351124224595
95,0.6273436526530264,0.24497680820478762,0.6273436526530264
96,0.683686446847017,0.2476645523418406,0.683686446847017
97,0.7178972346158394,0.16199503155282632,0.7178972346158394
98,0.6974734319499684,0.15756767889106016,0.6974734319499684
99,0.6983329735852315,0.1858574315855422,0.6983329735852315
100,0.6482600883569777,0.24743821528520604,0.6482600883569777
101,0.6254927843665224,0.26340393492198616,0.6254927843665224
102,0.6443965172790886,0.2549474970494804,0.6443965172790886
103,0.6811763222790178,0.21386371642249408,0.6811763222790178
104,0.694760434473333,0.1919745895770203,0.694760434473333
105,0.694760434473333,0.19313391313862174,0.694760434473333
106,0.4655276308269973,0.29216703539057226,0.4655276308269973
107,0.48898708992817913,0.288168999527691,0.48898708992817913
108,0.4909635632223308,0.2686412224489746,0.4909635632223308
109,0.4611674567903066,0.29948175249602615,0.4611674567903066
110,0.4891452676644419,0.29069165093536936,0.4891452676644419
111,0.48898708992817913,0.259155970265806,0.48898708992817913
112,0.48898708992817913,0.288168999527691,0.48898708992817913
113,0.5135712820531655,0.23697686721054295,0.5135712820531655
114,0.5055525944108401,0.2482015738410531,0.5055525944108401
115,0.5135712820531655,0.2535914862504838,0.5135712820531655
116,0.5055525944108401,0.2482015738410531,0.5055525944108401
117,0.48189004086765097,0.2696514525017246,0.48189004086765097
118,0.5075295241284388,0.24654318455912552,0.5075295241284388
119,0.4746817962380027,0.26818548315894153,0.4746817962380027
120,0.5086000115918988,0.23563122377835105,0.5086000115918988
121,0.4891452676644419,0.29069165093536936,0.4891452676644419
122,0.5623530475068653,0.3363713102221021,0.5623530475068653
123,0.5453308520815472,0.27168494716151737,0.5453308520815472
124,0.5970039556879145,0.24497680820478762,0.5970039556879145
125,0.6001907471532609,0.2662466951316004,0.6001907471532609
126,0.5975509121203718,0.26479252492115435,0.5975509121203718
127,0.6010636644081357,0.2540393699520228,0.6010636644081357
128,0.5963685546854147,0.26103094279329364,0.5963685546854147
129,0.5941169327350545,0.2616793250248862,0.5941169327350545
130,0.6273436526530264,0.22810630886265781,0.6273436526530264
131,0.5961281241434161,0.274118865468499,0.5961281241434161
132,0.5990104968630148,0.274118865468499,0.5990104968630148
133,0.5975509121203718,0.26479252492115435,0.5975509121203718
134,0.6010636644081357,0.22794041973070972,0.6010636644081357
135,0.5970039556879145,0.24497680820478762,0.5970039556879145
136,0.49139264723052567,0.28072668198048195,0.49139264723052567
137,0.4871691088213149,0.2710580214206848,0.4871691088213149
138,0.4933694562321414,0.2792235213163751,0.4933694562321414
139,0.4871691088213149,0.23506202205992366,0.4871691088213149
140,0.5496551846191443,0.21143969865474516,0.5496551846191443
141,0.5374340884838841,0.2517219121212349,0.5374340884838841
142,0.5306729289277381,0.23920197084933822,0.5306729289277381
143,0.5063522830948921,0.23697686721054295,0.5063522830948921
144,0.5055525944108401,0.2482015738410531,0.5055525944108401
145,0.5261248792851003,0.2662466951316004,0.5261248792851003
146,0.5514556033224306,0.20940176445516587,0.5514556033224306
147,0.5294483520684352,0.23471539017420345,0.5294483520684352
148,0.503563470775233,0.2758948232878214,0.503563470775233
149,0.5219091483062988,0.26479252492115435,0.5219091483062988
150,0.5514556033224306,0.2593164000904751,0.5514556033224306
151,0.6273436526530264,0.24333299162644362,0.6273436526530264
152,0.7021272776725792,0.23605741866932836,0.7021272776725792
153,0.6856781317213632,0.24497680820478762,0.6856781317213632
154,0.6693682404155417,0.23251926629277217,0.6693682404155417
155,0.5534111272714586,0.2410816373470888,0.5534111272714586
156,0.5119424522358811,0.26385726662494086,0.5119424522358811
157,0.5294483520684352,0.2482015738410531,0.5294483520684352
158,0.5276035330695856,0.2321557555674195,0.5276035330695856
159,0.514218159408189,0.24591981445403752,0.514218159408189
160,0.47964513609911635,0.27758620784662713,0.47964513609911635
161,0.5279385778146507,0.25510356021392055,0.5279385778146507
162,0.5356247824199057,0.23471539017420345,0.5356247824199057
163,0.5312606631811131,0.2410816373470888,0.5312606631811131
164,0.6477582286458201,0.23471539017420345,0.6477582286458201
165,0.5343013926466734,0.2482015738410531,0.5343013926466734
166,0.4593599302704014,0.30394260134576784,0.4593599302704014
167,0.5674600694152342,0.2758948232878214,0.5674600694152342
168,0.5990104968630148,0.2758948232878214,0.5990104968630148
169,0.694760434473333,0.19336011821560278,0.694760434473333
170,0.7178972346158394,0.13760994951554498,0.7178972346158394
171,0.7178972346158394,0.12222774041297516,0.7178972346158394
172,0.7178972346158394,0.15662159743387333,0.7178972346158394
173,0.7228947252189801,0.14932916148779266,0.7228947252189801
174,0.6963012683122939,0.16502721872302206,0.6963012683122939
175,0.694760434473333,0.16395964433108928,0.694760434473333
176,0.694760434473333,0.15756767889106016,0.694760434473333
177,0.7178972346158394,0.17463751640714376,0.7178972346158394
178,0.7188917755767918,0.138280013088988,0.7188917755767918
179,0.6964351124224595,0.18500631896092556,0.6964351124224595
180,0.6503097645814847,0.2566431624624208,0.6503097645814847
181,0.4871691088213149,0.26930161913147266,0.4871691088213149
182,0.6059474643299283,0.26689474664885243,0.6059474643299283
183,0.6078343656712821,0.26689474664885243,0.6078343656712821
184,0.4871691088213149,0.26930161913147266,0.4871691088213149
185,0.48898708992817913,0.2686412224489746,0.48898708992817913
186,0.48898708992817913,0.25978481343776144,0.48898708992817913
187,0.5354673288345786,0.23563122377835105,0.5354673288345786
188,0.5055525944108401,0.2482015738410531,0.5055525944108401
189,0.47964513609911635,0.27937598386397944,0.47964513609911635
190,0.5093480212467479,0.2535914862504838,0.5093480212467479
191,0.5146470194097077,0.2559202694230986,0.5146470194097077
192,0.4794871469972066,0.2769131943692973,0.4794871469972066
193,0.5151068846789529,0.25734277032339753,0.5151068846789529
194,0.5832302429365203,0.23784763098644865,0.5832302429365203
195,0.5075295241284388,0.2559202694230986,0.5075295241284388
196,0.7194962243626585,0.15643003659077628,0.7194962243626585
197,0.6958019801080025,0.15756767889106016,0.6958019801080025
198,0.6049551396327738,0.26479252492115435,0.6049551396327738
199,0.5688928117560058,0.2662466951316004,0.5688928117560058
200,0.569695603046647,0.27991507105692176,0.569695603046647
201,0.5997965735572861,0.2662466951316004,0.5997965735572861
202,0.5736104867654767,0.27345107651665773,0.5736104867654767
203,0.6254927843665224,0.2616793250248862,0.6254927843665224
204,0.5990104968630148,0.274118865468499,0.5990104968630148
205,0.6009087378190847,0.2758948232878214,0.6009087378190847
206,0.6226808626148944,0.23605741866932836,0.6226808626148944
207,0.5990104968630148,0.2758948232878214,0.5990104968630148
208,0.6266436713112765,0.2540393699520228,0.6266436713112765
209,0.6009087378190847,0.2758948232878214,0.6009087378190847
210,0.6254927843665224,0.254660065396965,0.6254927843665224
211,0.4660144624868603,0.30135381234172615,0.4660144624868603
212,0.4910209245672191,0.2792235213163751,0.4910209245672191
213,0.5768472679197957,0.23286364177923286,0.5768472679197957
214,0.5299664034884084,0.2662466951316004,0.5299664034884084
215,0.5015862550997532,0.2758948232878214,0.5015862550997532
216,0.5312606631811131,0.2643930348285003,0.5312606631811131
217,0.481461399732119,0.2766227637034629,0.481461399732119
218,0.5093480212467479,0.2641109392105165,0.5093480212467479
219,0.5075295241284388,0.26678555678693894,0.5075295241284388
220,0.512702262045667,0.24644712474480185,0.512702262045667
221,0.5073713058541313,0.2207889517573258,0.5073713058541313
222,0.5055525944108401,0.2143483277460359,0.5055525944108401
223,0.5093480212467479,0.24591981445403752,0.5093480212467479
224,0.5025563146554756,0.23920197084933822,0.5025563146554756
225,0.4891452676644419,0.2710580214206848,0.4891452676644419
226,0.4871691088213149,0.22639537790606742,0.4871691088213149
227,0.4891452676644419,0.26186994124823504,0.4891452676644419
228,0.4962958027254405,0.27230795609148184,0.4962958027254405
229,0.4871691088213149,0.2710580214206848,0.4871691088213149
230,0.48898708992817913,0.2686412224489746,0.48898708992817913
231,0.5067814266823574,0.23920197084933822,0.5067814266823574
232,0.514218159408189,0.24591981445403752,0.514218159408189
233,0.5093480212467479,0.24427171739746917,0.5093480212467479
234,0.5055525944108401,0.24654318455912552,0.5055525944108401
235,0.5073713058541313,0.24591981445403752,0.5073713058541313
236,0.5073713058541313,0.24565084688821756,0.5073713058541313
237,0.5073713058541313,0.2643930348285003,0.5073713058541313
238,0.5117534333971617,0.24149837090389012,0.5117534333971617
239,0.6042087873066072,0.26930161913147266,0.6042087873066072
240,0.4871691088213149,0.2710580214206848,0.4871691088213149
241,0.4909635632223308,0.288168999527691,0.4909635632223308
242,0.48898708992817913,0.2863452760492874,0.48898708992817913
243,0.5699786375297923,0.2577269248547357,0.5699786375297923
244,0.5640427609450234,0.2600804519590416,0.5640427609450234
245,0.48898708992817913,0.26689474664885243,0.48898708992817913
246,0.4902155775809984,0.2229597790292543,0.4902155775809984
247,0.49139264723052567,0.28072668198048195,0.49139264723052567
248,0.6078343656712821,0.2686412224489746,0.6078343656712821
249,0.5073713058541313,0.24965386950272606,0.5073713058541313
250,0.5105765525794643,0.2535914862504838,0.5105765525794643
251,0.5879046742554405,0.23563122377835105,0.5879046742554405
252,0.5093480212467479,0.24427171739746917,0.5093480212467479
253,0.623364883240952,0.23697686721054295,0.623364883240952
254,0.4871691088213149,0.26930161913147266,0.4871691088213149
255,0.4871691088213149,0.2888584409950464,0.4871691088213149
256,0.4871691088213149,0.2514092523169698,0.4871691088213149
257,0.48839739434105484,0.2701471061436587,0.48839739434105484
258,0.4871691088213149,0.29069165093536936,0.4871691088213149
259,0.4891452676644419,0.26930161913147266,0.4891452676644419
260,0.4611674567903066,0.29948175249602615,0.4611674567903066
261,0.4859924890151298,0.27891432508860653,0.4859924890151298
262,0.4593599302704014,0.29216703539057226,0.4593599302704014
263,0.4909635632223308,0.288168999527691,0.4909635632223308
264,0.48898708992817913,0.2686412224489746,0.48898708992817913
265,0.4909635632223308,0.2686412224489746,0.4909635632223308
266,0.6059474643299283,0.26689474664885243,0.6059474643299283
267,0.6042087873066072,0.2710580214206848,0.6042087873066072
268,0.6105918195146399,0.23286364177923286,0.6105918195146399
269,0.609975937225838,0.21516630333179038,0.609975937225838
270,0.6078343656712821,0.22208368050522484,0.6078343656712821
271,0.6078343656712821,0.23286364177923286,0.6078343656712821
272,0.6059474643299283,0.2345035862685267,0.6059474643299283
273,0.6640855568377193,0.2007631468489589,0.6640855568377193
274,0.5294483520684352,0.2039432149974092,0.5294483520684352
275,0.6068586547979394,0.2047711066085213,0.6068586547979394
276,0.5839575786860473,0.20531857093376132,0.5839575786860473
277,0.5073713058541313,0.20423868790542454,0.5073713058541313
278,0.623364883240952,0.21228990631050312,0.623364883240952
279,0.5073713058541313,0.21952943339674183,0.5073713058541313
280,0.5073713058541313,0.20602895732250176,0.5073713058541313
281,0.623364883240952,0.20302947889849748,0.623364883240952
282,0.623364883240952,0.20453493713018786,0.623364883240952
283,0.5820347913724969,0.2128520919837113,0.5820347913724969
284,0.623364883240952,0.2047711066085213,0.623364883240952
285,0.6235134912763682,0.20531857093376132,0.6235134912763682
286,0.6978403040846247,0.2079309192032211,0.6978403040846247
287,0.5946158883141068,0.20995834037445749,0.5946158883141068
288,0.5710487862935815,0.22022690285125063,0.5710487862935815
289,0.5514556033224306,0.22439965725087524,0.5514556033224306
290,0.551612175613669,0.23540648325190858,0.551612175613669
291,0.6842395962008155,0.22794041973070972,0.6842395962008155
292,0.5722525672447022,0.20341239825930943,0.5722525672447022
293,0.5514556033224306,0.2079309192032211,0.5514556033224306
294,0.5628403103075699,0.195640132003698,0.5628403103075699
295,0.5526712970104665,0.20023529704919116,0.5526712970104665
296,0.6260889236045936,0.20940176445516587,0.6260889236045936
297,0.6660886958718795,0.19495677059099675,0.6660886958718795
298,0.5496551846191443,0.21143969865474516,0.5496551846191443
299,0.551612175613669,0.2039432149974092,0.551612175613669
300,0.6232787820545629,0.20052720265026705,0.6232787820545629
301,0.62723907033438,0.20143207052067555,0.62723907033438
302,0.5496551846191443,0.20995834037445749,0.5496551846191443
303,0.5965209200655816,0.19556071360090538,0.5965209200655816
304,0.6245372859580797,0.21993488432211086,0.6245372859580797
305,0.5970039556879145,0.23310741575691118,0.5970039556879145
306,0.6304764539043295,0.2543847632466469,0.6304764539043295
307,0.6242285562436686,0.2039432149974092,0.6242285562436686
308,0.5990104968630148,0.2262215040922457,0.5990104968630148
309,0.6254927843665224,0.20282758215802887,0.6254927843665224
310,0.6006519112965443,0.19942557514195003,0.6006519112965443
311,0.6050427928177141,0.20987256447448752,0.6050427928177141
312,0.7037787705804273,0.2039432149974092,0.7037787705804273
313,0.6719687334074732,0.2410816373470888,0.6719687334074732
314,0.5989053350744777,0.2025008902545904,0.5989053350744777
315,0.7027959418470144,0.19225119813355124,0.7027959418470144
316,0.5681103375731894,0.22032493636579656,0.5681103375731894
317,0.5710487862935815,0.19495677059099675,0.5710487862935815
318,0.6456490473527652,0.1944725479859504,0.6456490473527652
319,0.5640427609450234,0.2269690814873376,0.5640427609450234
320,0.5936327921235426,0.19639810109752087,0.5936327921235426
321,0.5735827829487852,0.21993488432211086,0.5735827829487852
322,0.5514556033224306,0.23443944904798297,0.5514556033224306
323,0.7021272776725792,0.2039432149974092,0.7021272776725792
324,0.6914236730253003,0.21297065131268095,0.6914236730253003
325,0.7285536078022797,0.2039432149974092,0.7285536078022797
326,0.6254927843665224,0.2025008902545904,0.6254927843665224
327,0.5970039556879145,0.22018391360989772,0.5970039556879145
328,0.6009087378190847,0.23004684122294514,0.6009087378190847
329,0.6226808626148944,0.20370775576163472,0.6226808626148944
330,0.6271956525205814,0.23251926629277217,0.6271956525205814
331,0.727485708838408,0.2350427887688206,0.727485708838408
332,0.7041970739138419,0.19387832389070175,0.7041970739138419
333,0.6012266452612767,0.2350427887688206,0.6012266452612767
334,0.5698923950165192,0.22968893968986745,0.5698923950165192
335,0.6046992040903771,0.20873300108861498,0.6046992040903771
336,0.6059474643299283,0.2248677775511372,0.6059474643299283
337,0.6059474643299283,0.23286364177923286,0.6059474643299283
338,0.6078343656712821,0.21516630333179038,0.6078343656712821
339,0.6059474643299283,0.22327556410016394,0.6059474643299283
340,0.6059474643299283,0.23286364177923286,0.6059474643299283
341,0.609975937225838,0.259155970265806,0.609975937225838
342,0.5719160949457153,0.21516630333179038,0.5719160949457153
343,0.6188289320650187,0.21851558329841878,0.6188289320650187
344,0.6078343656712821,0.2245503915931188,0.6078343656712821
345,0.6082435432666957,0.21724492314572574,0.6082435432666957
346,0.48898708992817913,0.21516630333179038,0.48898708992817913
347,0.6059474643299283,0.21185780819731143,0.6059474643299283
348,0.6059474643299283,0.23127620808811705,0.6059474643299283
349,0.6059474643299283,0.2248241435854802,0.6059474643299283
350,0.6059474643299283,0.22327556410016394,0.6059474643299283
351,0.5640427609450234,0.22541002389608555,0.5640427609450234
352,0.5701452357293613,0.2248241435854802,0.5701452357293613
353,0.5946158883141068,0.24333299162644362,0.5946158883141068
354,0.5454878002150663,0.2758948232878214,0.5454878002150663
355,0.5989053350744777,0.20995834037445749,0.5989053350744777
356,0.5917234571480148,0.20995834037445749,0.5917234571480148
357,0.5710487862935815,0.20139115133029573,0.5710487862935815
358,0.5710487862935815,0.21297065131268095,0.5710487862935815
359,0.5997475185875084,0.2025008902545904,0.5997475185875084
360,0.6473119430871912,0.1944693902723695,0.6473119430871912
361,0.5710487862935815,0.2039432149974092,0.5710487862935815
362,0.5986834824829338,0.21834718973495218,0.5986834824829338
363,0.6473119430871912,0.1930388140869853,0.6473119430871912
364,0.5710487862935815,0.20341239825930943,0.5710487862935815
365,0.6461887950083266,0.20944321396073964,0.6461887950083266
366,0.6496248726696584,0.2067088338461253,0.6496248726696584
367,0.551612175613669,0.20370775576163472,0.551612175613669
368,0.5546258014046953,0.20143207052067555,0.5546258014046953
369,0.6946287884616843,0.20995834037445749,0.6946287884616843
370,0.5977035767548292,0.19612973204573128,0.5977035767548292
371,0.5710487862935815,0.19677598718184888,0.5710487862935815
372,0.5496551846191443,0.22654172887631321,0.5496551846191443
373,0.5514556033224306,0.2086387451826226,0.5514556033224306
374,0.6788546744784021,0.20139115133029573,0.6788546744784021
375,0.5681103375731894,0.20398386280068936,0.5681103375731894
376,0.6623189474090898,0.19556071360090538,0.6623189474090898
377,0.5751839075048444,0.18685693157161407,0.5751839075048444
378,0.5435261990318278,0.21587620022967194,0.5435261990318278
379,0.5710487862935815,0.20952848232387905,0.5710487862935815
380,0.6260889236045936,0.20023529704919116,0.6260889236045936
381,0.6623189474090898,0.2096868973815869,0.6623189474090898
382,0.6856781317213632,0.21143969865474516,0.6856781317213632
383,0.5758165238591032,0.2025008902545904,0.5758165238591032
384,0.5710487862935815,0.19700541645712172,0.5710487862935815
385,0.5710487862935815,0.20282758215802887,0.5710487862935815
386,0.4871691088213149,0.2813879862192938,0.4871691088213149
387,0.5946158883141068,0.2025008902545904,0.5946158883141068
388,0.6445235118160257,0.21143969865474516,0.6445235118160257
389,0.7041970739138419,0.20995834037445749,0.7041970739138419
390,0.7036467865365623,0.20940176445516587,0.7036467865365623
391,0.6200955297501589,0.2350427887688206,0.6200955297501589
392,0.6021255837824276,0.2127275547638476,0.6021255837824276
393,0.7037787705804273,0.2039432149974092,0.7037787705804273
394,0.5989053350744777,0.24497680820478762,0.5989053350744777
395,0.6266436713112765,0.22794041973070972,0.6266436713112765
396,0.7041970739138419,0.21143969865474516,0.7041970739138419
397,0.692080420255978,0.20053043424110353,0.692080420255978
398,0.6266436713112765,0.21191385243587046,0.6266436713112765
399,0.6049551396327738,0.25601858151578016,0.6049551396327738
400,0.6009087378190847,0.2668865456938472,0.6009087378190847
401,0.6273436526530264,0.2529730435550367,0.6273436526530264
402,0.7285536078022797,0.21143969865474516,0.7285536078022797
403,0.7318832648755025,0.20341239825930943,0.7318832648755025
404,0.707695118885118,0.20354309258867342,0.707695118885118
405,0.5758165238591032,0.19819897704506037,0.5758165238591032
406,0.5514556033224306,0.20023529704919116,0.5514556033224306
407,0.6639443320641555,0.19367733833734532,0.6639443320641555
408,0.6455587875633882,0.19339299196042875,0.6455587875633882
409,0.6068586547979394,0.19267383501365648,0.6068586547979394
410,0.6274727869015179,0.2050214792278719,0.6274727869015179
411,0.623364883240952,0.2022113146208923,0.623364883240952
412,0.5073713058541313,0.2643930348285003,0.5073713058541313
413,0.623364883240952,0.23756915060212672,0.623364883240952
414,0.5808885782149719,0.19758200534562093,0.5808885782149719
415,0.6216550724904343,0.20677576125529473,0.6216550724904343
416,0.6279300049859714,0.20332442231366277,0.6279300049859714
417,0.6279300049859714,0.2138253457295153,0.6279300049859714
418,0.623364883240952,0.19575715311735603,0.623364883240952
419,0.6279300049859714,0.20481187696500436,0.6279300049859714
420,0.7323910995044357,0.19495677059099675,0.7323910995044357
421,0.7072999019388748,0.2427151236032343,0.7072999019388748
422,0.6424076161967219,0.22578898351000473,0.6424076161967219
423,0.7057104497963949,0.24244853414996514,0.7057104497963949
424,0.6680275422809312,0.2427151236032343,0.6680275422809312
425,0.7239862137038062,0.2039432149974092,0.7239862137038062
426,0.6254927843665224,0.21148144364807644,0.6254927843665224
427,0.6271956525205814,0.1934117922800395,0.6271956525205814
428,0.701694263720128,0.19612973204573128,0.701694263720128
429,0.7057104497963949,0.20023529704919116,0.7057104497963949
430,0.5963685546854147,0.20143207052067555,0.5963685546854147
431,0.5710487862935815,0.22018391360989772,0.5710487862935815
432,0.5751839075048444,0.2089231136975808,0.5751839075048444
433,0.5741874333250627,0.19612973204573128,0.5741874333250627
434,0.5698947088696692,0.20023529704919116,0.5698947088696692
435,0.6623189474090898,0.2025008902545904,0.6623189474090898
436,0.5496551846191443,0.19560010120530838,0.5496551846191443
437,0.4861506196215295,0.26186994124823504,0.4861506196215295
438,0.6059474643299283,0.2329083672455676,0.6059474643299283
439,0.6030819145685197,0.22327556410016394,0.6030819145685197
440,0.6124360452347537,0.22425428888382787,0.6124360452347537
441,0.6071206884277871,0.2179852547908647,0.6071206884277871
442,0.6078343656712821,0.22327556410016394,0.6078343656712821
443,0.6059474643299283,0.2245503915931188,0.6059474643299283
444,0.6059474643299283,0.2248241435854802,0.6059474643299283
445,0.6078343656712821,0.23127620808811705,0.6078343656712821
446,0.6059474643299283,0.2248677775511372,0.6059474643299283
447,0.6059474643299283,0.2248677775511372,0.6059474643299283
448,0.6059474643299283,0.22642418099139267,0.6059474643299283
449,0.6059474643299283,0.2248241435854802,0.6059474643299283
450,0.6049735921701695,0.22457137752583176,0.6049735921701695
451,0.6059474643299283,0.2345035862685267,0.6059474643299283
452,0.6059474643299283,0.22208368050522484,0.6059474643299283
453,0.6059474643299283,0.22366984201121676,0.6059474643299283
454,0.5658310943868988,0.2248677775511372,0.5658310943868988
455,0.7285536078022797,0.19387832389070175,0.7285536078022797
456,0.7021272776725792,0.21143969865474516,0.7021272776725792
457,0.5990104968630148,0.2394675160936114,0.5990104968630148
458,0.6967389536868156,0.1589558159545385,0.6967389536868156
459,0.6226808626148944,0.19612973204573128,0.6226808626148944
460,0.6189853655848692,0.19420301980713756,0.6189853655848692
461,0.5970039556879145,0.20286806427068088,0.5970039556879145
462,0.6266436713112765,0.19639810109752087,0.6266436713112765
463,0.596022716233556,0.2529730435550367,0.596022716233556
464,0.5698923950165192,0.2378490216735105,0.5698923950165192
465,0.5946158883141068,0.21067123231392668,0.5946158883141068
466,0.5453308520815472,0.23890188291750708,0.5453308520815472
467,0.5981861502378927,0.21229355063923044,0.5981861502378927
468,0.7056501246061553,0.20220683824877678,0.7056501246061553
469,0.6473119430871912,0.19420301980713756,0.6473119430871912
470,0.6814621210602524,0.2039432149974092,0.6814621210602524
471,0.5946158883141068,0.19556071360090538,0.5946158883141068
472,0.4871691088213149,0.2604311912328894,0.4871691088213149
473,0.4871691088213149,0.22541002389608555,0.4871691088213149
474,0.5710487862935815,0.20341239825930943,0.5710487862935815
475,0.5514556033224306,0.22439965725087524,0.5514556033224306
476,0.5965209200655816,0.2025008902545904,0.5965209200655816
477,0.5762661508905336,0.2036882073712423,0.5762661508905336
478,0.5681103375731894,0.20398386280068936,0.5681103375731894
479,0.551612175613669,0.22018391360989772,0.551612175613669
480,0.572985034355619,0.21148144364807644,0.572985034355619
481,0.572985034355619,0.19495677059099675,0.572985034355619
482,0.5710487862935815,0.2111978806781261,0.5710487862935815
483,0.5710487862935815,0.21143969865474516,0.5710487862935815
